CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND,DATE
1379,EX GINIGATHHENA,"GINIGATHHENA, Sri Lanka",6.9893171,80.4926933,Cargills,3/3/2025
1381,EX HABARANA,"HABARANA, Sri Lanka",8.0322147,80.7519272,Cargills,3/3/2025
1383,EX MADAWACHCHIYA,"MADAWACHCHIYA, Sri Lanka",8.5374813,80.4909806,Cargills,3/3/2025
1385,EX DENIYAYA,"DENIYAYA, Sri Lanka",6.3424847,80.5596582,Cargills,3/3/2025
1386,EX RAMBUKKANA,"RAMBUKKANA, Sri Lanka",7.3135237,80.3881333,Cargills,3/3/2025
1387,EX KATUGODA,"KATUGODA, Sri Lanka",6.0349155,80.2397989,Cargills,3/3/2025
1393,EX MULLAITTIVE,"MULLAITTIVE, Sri Lanka",9.2670911,80.814248,Cargills,3/3/2025
1394,EX GALAGEDARA,"GALAGEDARA, Sri Lanka",7.3699683,80.5327324,Cargills,3/3/2025
1411,FC DUPLICATION,"DUPLICATION, Sri Lanka",6.8698688,79.8792302,Cargills,3/3/2025
1412,FC PALMADULLA,"PALMADULLA, Sri Lanka",6.6235199,80.5430499,Cargills,3/3/2025
1419,FC JAWATTA,"JAWATTA, Sri Lanka",6.6115001,79.9654324,Cargills,3/3/2025
1422,FC MANIPPAY,"MANIPPAY, Sri Lanka",9.7291062,79.9925446,Cargills,3/3/2025
1424,FC KALMUNEI,"KALMUNEI, Sri Lanka",7.4143831,81.8306334,Cargills,3/3/2025
1425,FC AKKARAIPATHTHU,"AKKARAIPATHTHU, Sri Lanka",7.2193917,81.8497567,Cargills,3/3/2025
1428,FC WARIYAPOLA,"WARIYAPOLA, Sri Lanka",7.6239144,80.2433145,Cargills,3/3/2025
1429,FC BATTICALOA 2,"BATTICALOA , Sri Lanka",7.7249146,81.6966911,Cargills,3/3/2025
1430,FC GALEWELA,"GALEWELA, Sri Lanka",7.7565045,80.5771737,Cargills,3/3/2025
1431,FC KILINOCHCHI,"KILINOCHCHI, Sri Lanka",9.3802886,80.3769999,Cargills,3/3/2025
